"method","eta_setting","rep","param","truth","mean","sd","q025","q975","bias","abs_bias","covered"
"Proposed Method (ADVI)",0.4,1,"beta12",0,0.04521218161608,0.169141899432834,-0.285913675,0.3941362,0.04521218161608,0.04521218161608,TRUE
"Proposed Method (ADVI)",0.4,1,"beta13",0,0.078039552229,0.170736448862876,-0.245700175,0.423115525,0.078039552229,0.078039552229,TRUE
"Proposed Method (ADVI)",0.4,1,"beta14",0,-0.040981683006,0.1594694033088,-0.353656125,0.26975845,-0.040981683006,0.040981683006,TRUE
"Proposed Method (ADVI)",0.4,1,"beta15",0,0.148740979415,0.162144631917549,-0.166524475,0.47077735,0.148740979415,0.148740979415,TRUE
"Proposed Method (ADVI)",0.4,1,"beta16",0,-0.055766975642,0.141877332802539,-0.329734175,0.232820975,-0.055766975642,0.055766975642,TRUE
"Proposed Method (ADVI)",0.4,1,"beta17",0,0.003066221481,0.170250385675762,-0.313997375,0.34731645,0.003066221481,0.003066221481,TRUE
"Proposed Method (ADVI)",0.4,1,"beta18",0,-0.33934575177,0.188463926848988,-0.7051177,0.044479545,-0.33934575177,0.33934575177,TRUE
"Proposed Method (ADVI)",0.4,1,"beta19",0,-0.109561679049,0.161906150013747,-0.437065975,0.18709415,-0.109561679049,0.109561679049,TRUE
"Proposed Method (ADVI)",0.4,1,"beta20",0,0.066152726016,0.15936025686842,-0.24493715,0.3741071,0.066152726016,0.066152726016,TRUE
"Proposed Method (ADVI)",0.4,1,"eta",0.4,0.84413282,0.327839374456357,0.370240075,1.6009725,0.44413282,0.44413282,TRUE
"Naive Method (ADVI)",1.6,1,"beta1",1,0.74501880749,0.420214910410599,-0.083623715,1.55612625,-0.25498119251,0.25498119251,TRUE
"Naive Method (ADVI)",1.6,1,"beta2",2,-0.2431370601,0.716085184228934,-1.6085425,1.1427435,-2.2431370601,2.2431370601,FALSE
"Naive Method (ADVI)",1.6,1,"beta3",3,0.7370524068283,0.62738099053873,-0.526428575,1.9720265,-2.2629475931717,2.2629475931717,FALSE
"Naive Method (ADVI)",1.6,1,"beta4",-4,-1.970738319,0.636778156936695,-3.209127,-0.7686767,2.029261681,2.029261681,FALSE
"Naive Method (ADVI)",1.6,1,"beta5",-5,-2.090941447,0.73653256289835,-3.56839575,-0.59569655,2.909058553,2.909058553,FALSE
"Naive Method (ADVI)",1.6,1,"beta6",0,-1.073166549556,0.5953839645674,-2.27100675,0.089906425,-1.073166549556,1.073166549556,TRUE
"Naive Method (ADVI)",1.6,1,"beta7",0,-0.2433266248471,0.41728303861158,-1.04174825,0.575466675,-0.2433266248471,0.2433266248471,TRUE
"Naive Method (ADVI)",1.6,1,"beta8",0,0.21653007502,0.391834168217251,-0.58758815,0.976009225,0.21653007502,0.21653007502,TRUE
"Naive Method (ADVI)",1.6,1,"beta9",0,0.59734221854,0.557587085082251,-0.461063675,1.66734525,0.59734221854,0.59734221854,TRUE
"Naive Method (ADVI)",1.6,1,"beta10",0,0.044170519466,0.441229108606005,-0.8693833,0.900788825,0.044170519466,0.044170519466,TRUE
"Naive Method (ADVI)",1.6,1,"beta11",0,-0.662456070093,0.589556538820125,-1.8167925,0.453866525,-0.662456070093,0.662456070093,TRUE
"Naive Method (ADVI)",1.6,1,"beta12",0,0.2121955997494,0.486324787465306,-0.790789775,1.126405,0.2121955997494,0.2121955997494,TRUE
"Naive Method (ADVI)",1.6,1,"beta13",0,0.49407500475,0.412593893007868,-0.330665375,1.29144325,0.49407500475,0.49407500475,TRUE
"Naive Method (ADVI)",1.6,1,"beta14",0,1.17467661992,0.693034670940001,-0.168145275,2.55006225,1.17467661992,1.17467661992,TRUE
"Naive Method (ADVI)",1.6,1,"beta15",0,0.92172211971,0.607280734063218,-0.2384402,2.12351775,0.92172211971,0.92172211971,TRUE
"Naive Method (ADVI)",1.6,1,"beta16",0,0.524358656162,0.428595498644722,-0.31237585,1.3342315,0.524358656162,0.524358656162,TRUE
"Naive Method (ADVI)",1.6,1,"beta17",0,0.98416726051,0.636097363130271,-0.3339774,2.19295975,0.98416726051,0.98416726051,TRUE
"Naive Method (ADVI)",1.6,1,"beta18",0,-0.072594768951,0.392679960532574,-0.845370575,0.708978925,-0.072594768951,0.072594768951,TRUE
"Naive Method (ADVI)",1.6,1,"beta19",0,0.80744980779,0.616802025666582,-0.303769025,2.03071125,0.80744980779,0.80744980779,TRUE
"Naive Method (ADVI)",1.6,1,"beta20",0,0.78430990394,0.518097468392951,-0.214186775,1.852927,0.78430990394,0.78430990394,TRUE
"Proposed Method (ADVI)",1.6,1,"beta1",1,1.206675501,0.183397422046345,0.868903075,1.5925525,0.206675501,0.206675501,TRUE
"Proposed Method (ADVI)",1.6,1,"beta2",2,1.88080173,0.216588758843492,1.448587,2.31706775,-0.11919827,0.11919827,TRUE
"Proposed Method (ADVI)",1.6,1,"beta3",3,2.8375707,0.293537831545882,2.25755825,3.43529875,-0.1624293,0.1624293,TRUE
"Proposed Method (ADVI)",1.6,1,"beta4",-4,-4.11350661,0.379612155629281,-4.877968,-3.3599555,-0.11350661,0.11350661,TRUE
"Proposed Method (ADVI)",1.6,1,"beta5",-5,-5.0207487,0.459081806289441,-5.90307225,-4.14273575,-0.0207487000000004,0.0207487000000004,TRUE
"Proposed Method (ADVI)",1.6,1,"beta6",0,-0.0410989237714,0.164443342333956,-0.37478105,0.263707125,-0.0410989237714,0.0410989237714,TRUE
"Proposed Method (ADVI)",1.6,1,"beta7",0,-0.2071211112353,0.174885231630851,-0.562067725,0.130446,-0.2071211112353,0.2071211112353,TRUE
"Proposed Method (ADVI)",1.6,1,"beta8",0,0.145121058452,0.156985649557959,-0.1581857,0.45993835,0.145121058452,0.145121058452,TRUE
"Proposed Method (ADVI)",1.6,1,"beta9",0,-0.12458351299,0.168979725813299,-0.464955375,0.203789025,-0.12458351299,0.12458351299,TRUE
"Proposed Method (ADVI)",1.6,1,"beta10",0,-0.055406231996,0.150688522728641,-0.348590825,0.236492625,-0.055406231996,0.055406231996,TRUE
"Proposed Method (ADVI)",1.6,1,"beta11",0,0.079868990363,0.167961962864744,-0.25428195,0.4074596,0.079868990363,0.079868990363,TRUE
"Proposed Method (ADVI)",1.6,1,"beta12",0,0.183714554788,0.160851109143085,-0.122157525,0.512839525,0.183714554788,0.183714554788,TRUE
"Proposed Method (ADVI)",1.6,1,"beta13",0,0.302342868064,0.170468768023962,-0.020864315,0.645220525,0.302342868064,0.302342868064,TRUE
"Proposed Method (ADVI)",1.6,1,"beta14",0,-0.0412508494668,0.155896358152651,-0.345058175,0.2562863,-0.0412508494668,0.0412508494668,TRUE
"Proposed Method (ADVI)",1.6,1,"beta15",0,0.024474108383,0.161737555462865,-0.29464435,0.34110235,0.024474108383,0.024474108383,TRUE
"Proposed Method (ADVI)",1.6,1,"beta16",0,0.149730502026,0.151433191210399,-0.1342178,0.451334025,0.149730502026,0.149730502026,TRUE
"Proposed Method (ADVI)",1.6,1,"beta17",0,0.049709516696,0.176844914054581,-0.279395725,0.4192643,0.049709516696,0.049709516696,TRUE
"Proposed Method (ADVI)",1.6,1,"beta18",0,0.078671016638,0.181725944303905,-0.2596008,0.43443445,0.078671016638,0.078671016638,TRUE
"Proposed Method (ADVI)",1.6,1,"beta19",0,-0.174836449317,0.146477398724592,-0.4750073,0.105663625,-0.174836449317,0.174836449317,TRUE
"Proposed Method (ADVI)",1.6,1,"beta20",0,-0.0559949085101,0.15542615761,-0.350985125,0.23902115,-0.0559949085101,0.0559949085101,TRUE
"Proposed Method (ADVI)",1.6,1,"eta",1.6,1.52352172,0.31530191977135,1.0065605,2.22546475,-0.0764782800000001,0.0764782800000001,TRUE
"Naive Method (ADVI)",2.8,1,"beta1",1,0.95665418529,0.436627495682663,0.0956467375,1.79944975,-0.04334581471,0.04334581471,TRUE
"Naive Method (ADVI)",2.8,1,"beta2",2,-0.24649603649,0.716338027288186,-1.60716675,1.139354,-2.24649603649,2.24649603649,FALSE
"Naive Method (ADVI)",2.8,1,"beta3",3,0.7736296821,0.67595042718538,-0.5820335,2.0935345,-2.2263703179,2.2263703179,FALSE
"Naive Method (ADVI)",2.8,1,"beta4",-4,-1.7964710905,0.600948970417666,-2.95697525,-0.664567225,2.2035289095,2.2035289095,FALSE
"Naive Method (ADVI)",2.8,1,"beta5",-5,-2.0725608724,0.714971256587364,-3.51647725,-0.6051246,2.9274391276,2.9274391276,FALSE
"Naive Method (ADVI)",2.8,1,"beta6",0,-1.06593720521,0.591100890271445,-2.24837375,0.0958665,-1.06593720521,1.06593720521,TRUE
"Naive Method (ADVI)",2.8,1,"beta7",0,0.08999075959,0.407592973661735,-0.6651448,0.881472575,0.08999075959,0.08999075959,TRUE
"Naive Method (ADVI)",2.8,1,"beta8",0,0.016127276382,0.403799859137415,-0.799220875,0.830527675,0.016127276382,0.016127276382,TRUE
"Naive Method (ADVI)",2.8,1,"beta9",0,0.630928849453,0.554525204938236,-0.44067365,1.68187925,0.630928849453,0.630928849453,TRUE
"Naive Method (ADVI)",2.8,1,"beta10",0,0.119346076777,0.460293097759415,-0.845948125,1.0307005,0.119346076777,0.119346076777,TRUE
"Naive Method (ADVI)",2.8,1,"beta11",0,-0.66234749229,0.58379669200144,-1.82112775,0.43694435,-0.66234749229,0.66234749229,TRUE
"Naive Method (ADVI)",2.8,1,"beta12",0,0.2839959036789,0.464195049268872,-0.66851655,1.1536275,0.2839959036789,0.2839959036789,TRUE
"Naive Method (ADVI)",2.8,1,"beta13",0,0.169851641212,0.413207532341501,-0.6255153,0.99222325,0.169851641212,0.169851641212,TRUE
"Naive Method (ADVI)",2.8,1,"beta14",0,1.20762285438,0.674865290291096,-0.11237535,2.55157425,1.20762285438,1.20762285438,TRUE
"Naive Method (ADVI)",2.8,1,"beta15",0,0.848233905161,0.657273372232856,-0.4276462,2.16682725,0.848233905161,0.848233905161,TRUE
"Naive Method (ADVI)",2.8,1,"beta16",0,0.412338625471,0.443936336415843,-0.446378475,1.256988,0.412338625471,0.412338625471,TRUE
"Naive Method (ADVI)",2.8,1,"beta17",0,0.99080967229,0.626634338435176,-0.266375925,2.1727505,0.99080967229,0.99080967229,TRUE
"Naive Method (ADVI)",2.8,1,"beta18",0,0.306009860078,0.431296829344966,-0.47822,1.13615175,0.306009860078,0.306009860078,TRUE
"Naive Method (ADVI)",2.8,1,"beta19",0,0.90601115621,0.560033944823183,-0.097816215,2.082465,0.90601115621,0.90601115621,TRUE
"Naive Method (ADVI)",2.8,1,"beta20",0,0.899550072354,0.470798575982409,-8.96318499999635e-05,1.85346475,0.899550072354,0.899550072354,TRUE
"Proposed Method (ADVI)",2.8,1,"beta1",1,1.184713366,0.206578154203086,0.79797525,1.62073025,0.184713366,0.184713366,TRUE
"Proposed Method (ADVI)",2.8,1,"beta2",2,2.19856464,0.233713365297728,1.734231,2.66508025,0.19856464,0.19856464,TRUE
"Proposed Method (ADVI)",2.8,1,"beta3",3,3.31836798,0.295247360821043,2.73373875,3.9215925,0.31836798,0.31836798,TRUE
"Proposed Method (ADVI)",2.8,1,"beta4",-4,-4.02853049,0.385727545588704,-4.79359675,-3.249437,-0.0285304899999996,0.0285304899999996,TRUE
"Proposed Method (ADVI)",2.8,1,"beta5",-5,-5.38655716,0.461134618545773,-6.2807065,-4.45672825,-0.38655716,0.38655716,TRUE
"Proposed Method (ADVI)",2.8,1,"beta6",0,0.013308114148,0.159532570208224,-0.30954895,0.313750875,0.013308114148,0.013308114148,TRUE
"Proposed Method (ADVI)",2.8,1,"beta7",0,0.236673330241,0.187030429608592,-0.1306466,0.602773075,0.236673330241,0.236673330241,TRUE
"Proposed Method (ADVI)",2.8,1,"beta8",0,-0.025578625958,0.157333848537666,-0.345651575,0.296759675,-0.025578625958,0.025578625958,TRUE
"Proposed Method (ADVI)",2.8,1,"beta9",0,0.247127079519,0.193970104416733,-0.14588255,0.61819405,0.247127079519,0.247127079519,TRUE
"Proposed Method (ADVI)",2.8,1,"beta10",0,0.38536787404,0.14967996465957,0.09013284,0.6839499,0.38536787404,0.38536787404,FALSE
"Proposed Method (ADVI)",2.8,1,"beta11",0,-0.100436053287,0.161253590779373,-0.412002425,0.200350625,-0.100436053287,0.100436053287,TRUE
"Proposed Method (ADVI)",2.8,1,"beta12",0,-0.056988505597,0.193496677358776,-0.452615375,0.327933225,-0.056988505597,0.056988505597,TRUE
"Proposed Method (ADVI)",2.8,1,"beta13",0,-0.244839719065,0.167279649100809,-0.5450226,0.0908281475,-0.244839719065,0.244839719065,TRUE
"Proposed Method (ADVI)",2.8,1,"beta14",0,0.141897291471,0.173682823885385,-0.2030214,0.464851475,0.141897291471,0.141897291471,TRUE
"Proposed Method (ADVI)",2.8,1,"beta15",0,-0.12182962808,0.173587440074194,-0.460023625,0.22569225,-0.12182962808,0.12182962808,TRUE
"Proposed Method (ADVI)",2.8,1,"beta16",0,-0.035482036758,0.163641237146845,-0.34857175,0.288240175,-0.035482036758,0.035482036758,TRUE
"Proposed Method (ADVI)",2.8,1,"beta17",0,0.047285034304,0.182869985999612,-0.293452075,0.422832675,0.047285034304,0.047285034304,TRUE
"Proposed Method (ADVI)",2.8,1,"beta18",0,0.165075057442,0.17900006744432,-0.183216525,0.511964375,0.165075057442,0.165075057442,TRUE
"Proposed Method (ADVI)",2.8,1,"beta19",0,0.141884089201,0.169625410044202,-0.205430225,0.471170725,0.141884089201,0.141884089201,TRUE
"Proposed Method (ADVI)",2.8,1,"beta20",0,0.18831608906,0.172285969409302,-0.131305925,0.52455635,0.18831608906,0.18831608906,TRUE
"Proposed Method (ADVI)",2.8,1,"eta",2.8,2.6919672,0.366571861079783,2.019996,3.4163695,-0.1080328,0.1080328,TRUE
