"eta_true","rep","centered","eta_hat","abs_bias"
0.4,115,FALSE,0.320615158635173,0.0793848413648268
0.4,115,TRUE,-0.71279980913376,1.11279980913376
0.4,116,FALSE,0.689699286815638,0.289699286815638
0.4,116,TRUE,0.592545672465999,0.192545672465999
0.4,117,FALSE,0.159599531776039,0.240400468223961
0.4,117,TRUE,0.739077995451692,0.339077995451692
0.4,118,FALSE,0.344024052092896,0.0559759479071045
0.4,118,TRUE,0.816248732923493,0.416248732923493
0.4,119,FALSE,0.883815180626958,0.483815180626958
0.4,119,TRUE,1.37209260298825,0.972092602988248
0.4,120,FALSE,-0.0128676988599164,0.412867698859916
0.4,120,TRUE,0.601564742340343,0.201564742340343
0.4,121,FALSE,0.347456994304821,0.0525430056951789
0.4,121,TRUE,0.0231812368775271,0.376818763122473
0.4,122,FALSE,0.171733589415257,0.228266410584743
0.4,122,TRUE,-0.174873021633177,0.574873021633177
0.4,123,FALSE,0.499942797493361,0.0999427974933613
0.4,123,TRUE,-0.478716136475069,0.878716136475069
0.4,124,FALSE,0.217566189301579,0.182433810698421
0.4,124,TRUE,0.554961500895172,0.154961500895172
0.4,125,FALSE,0.277573467566182,0.122426532433818
0.4,125,TRUE,0.650443720726468,0.250443720726468
0.4,126,FALSE,0.18851445774659,0.21148554225341
0.4,126,TRUE,-0.295329763963681,0.695329763963682
0.4,127,FALSE,0.688703216111536,0.288703216111536
0.4,127,TRUE,1.0294411681827,0.6294411681827
0.4,128,FALSE,0.371234804164322,0.0287651958356778
0.4,128,TRUE,-0.5745895737189,0.9745895737189
0.4,129,FALSE,0.14131081476651,0.25868918523349
0.4,129,TRUE,-0.768999958162406,1.16899995816241
0.4,130,FALSE,0.697256537719174,0.297256537719174
0.4,130,TRUE,1.42189718696561,1.02189718696561
0.4,131,FALSE,0.862620284017649,0.462620284017649
0.4,131,TRUE,0.461212069163061,0.061212069163061
0.4,132,FALSE,0.475436842088515,0.0754368420885153
0.4,132,TRUE,1.32679678665111,0.926796786651109
0.4,133,FALSE,0.661128750317618,0.261128750317618
0.4,133,TRUE,-0.438051968383645,0.838051968383645
0.4,134,FALSE,0.181642931552744,0.218357068447256
0.4,134,TRUE,0.118548377032438,0.281451622967562
0.4,135,FALSE,0.4918675524849,0.0918675524849003
0.4,135,TRUE,0.237975751248282,0.162024248751718
0.4,136,FALSE,0.423413767062287,0.0234137670622874
0.4,136,TRUE,0.388201686284998,0.0117983137150016
0.4,137,FALSE,0.523813103588979,0.123813103588979
0.4,137,TRUE,1.2687105189808,0.868710518980797
0.4,138,FALSE,0.230554420870471,0.169445579129529
0.4,138,TRUE,0.697909885133468,0.297909885133468
0.4,139,FALSE,0.141303062137141,0.25869693786286
0.4,139,TRUE,0.745552128547149,0.345552128547149
0.4,140,FALSE,0.508385978834604,0.108385978834604
0.4,140,TRUE,1.39719675423639,0.997196754236392
0.4,141,FALSE,0.0272357130647937,0.372764286935206
0.4,141,TRUE,-0.677387582511182,1.07738758251118
0.4,142,FALSE,0.722892236534605,0.322892236534605
0.4,142,TRUE,0.602682394201701,0.202682394201701
0.4,143,FALSE,-0.116813101755173,0.516813101755173
0.4,143,TRUE,0.520709584751446,0.120709584751446
0.4,144,FALSE,-0.175932617091992,0.575932617091992
0.4,144,TRUE,-0.21380330623288,0.61380330623288
0.4,145,FALSE,0.482746470152247,0.0827464701522468
0.4,145,TRUE,0.874706006685422,0.474706006685422
0.4,146,FALSE,0.623399638637824,0.223399638637824
0.4,146,TRUE,1.11584905663679,0.715849056636786
0.4,147,FALSE,0.598671056604266,0.198671056604266
0.4,147,TRUE,-0.96932417434848,1.36932417434848
0.4,148,FALSE,0.852343382165589,0.452343382165589
