"eta_true","rep","covariate","eta_hat","eta_abs_bias","beta1_hat","beta2_hat","beta3_hat","beta4_hat","beta5_hat"
0.4,23,"avg",0.883604677860407,0.483604677860407,1.32536438856182,2.2417914759301,3.47225658009267,-4.42346100802555,-5.49655777995814
0.4,23,"sum",0.213489034257218,0.186510965742782,1.32133107646259,2.22496962969609,3.45488527777015,-4.3960482027265,-5.46564443199286
0.4,24,"avg",0.0702995512539816,0.329700448746018,1.06316164152761,1.94115320630068,3.41116886406057,-4.21876369836138,-5.23393017250636
0.4,24,"sum",0.0225287438092935,0.377471256190706,1.06198859808049,1.9411308120939,3.4112526313795,-4.21939106681946,-5.23465524750483
0.4,25,"avg",1.08493976749814,0.684939767498139,1.18742925278357,2.9501889044228,4.10365632452995,-4.96489535882542,-6.1592224343087
0.4,25,"sum",0.290343598596065,0.109656401403935,1.18690215777867,2.9632435926345,4.10778303107845,-4.97629424108521,-6.17356151402873
0.4,26,"avg",0.200449864202602,0.199550135797398,1.22076705390689,2.22529453176715,3.63140264538864,-4.02292389791748,-5.55517989418586
0.4,26,"sum",0.0445716913168712,0.355428308683129,1.21843353524876,2.22424271118426,3.62964793712638,-4.02161682556,-5.55465762139664
0.4,27,"avg",0.488821410641022,0.0888214106410222,1.36742101283157,2.53580861033509,3.60393175906118,-4.54626000111496,-5.84242784420221
0.4,27,"sum",0.128475417543995,0.271524582456005,1.36748599501726,2.53678247405216,3.60307406574094,-4.5478757471519,-5.84247782607547
0.4,28,"avg",0.668649328766775,0.268649328766775,1.02616865834043,2.26543402035658,3.37726937105234,-4.40982012381122,-5.64048395681897
0.4,28,"sum",0.177423226015397,0.222576773984603,1.02197184651756,2.26744351778526,3.38111372724931,-4.4123571895902,-5.6451896486161
0.4,29,"avg",0.673102187048033,0.273102187048033,1.31141826323518,2.78512889129672,3.76281179206804,-5.10057710667771,-6.34590806717493
0.4,29,"sum",0.163147305850487,0.236852694149513,1.31261574336556,2.77734607285532,3.75322215960334,-5.08450775366025,-6.32396743824168
0.4,30,"avg",0.0719642307565243,0.328035769243476,0.652284090086439,1.8382501769766,2.49126693425881,-3.39429089704429,-4.51860621409392
0.4,30,"sum",0.0180960382934448,0.381903961706555,0.652323339325904,1.83807816786892,2.49113330166921,-3.39405752635237,-4.51799085250069
0.4,31,"avg",-0.0818350525071672,0.481835052507167,1.16616007817544,2.63926252006669,4.06124336453991,-4.93612645650657,-6.78718017298923
0.4,31,"sum",-0.0248951805376039,0.424895180537604,1.16696969382549,2.64032671892169,4.06319167574494,-4.93793494030433,-6.7894881335269
0.4,32,"avg",0.935617594504591,0.535617594504591,1.15774612150355,2.61456968542388,3.87104295882012,-4.85828235695099,-6.34494982786999
0.4,32,"sum",0.242592981663459,0.157407018336541,1.15422562346177,2.6166688919028,3.87549261714775,-4.86231456436213,-6.3523740991147
0.4,33,"avg",0.824962898108321,0.424962898108321,1.16549291015634,2.07898666340593,3.03218594106308,-4.09273822227744,-5.20333768412043
0.4,33,"sum",0.203080851045148,0.196919148954852,1.16065235285727,2.07883225145697,3.02881156971711,-4.08187318502679,-5.19279555194224
0.4,34,"avg",0.480278944336679,0.0802789443366792,1.4350872173441,2.01205094576527,3.38263219809466,-4.28966944628957,-5.70628178649249
