"eta_true","xsd","lp_sd","rep","disease_rate","frac_extreme","eta_hat","eta_se","eta_signed","eta_abs","beta_infl"
0.4,0.5,3.70809924354783,47,0.514444444444444,0.164444444444444,0.557010510851192,0.201620959791224,0.157010510851192,0.157010510851192,1.17269053640366
0.4,0.5,3.70809924354783,48,0.541111111111111,0.178888888888889,0.577250979630927,0.206159059868414,0.177250979630927,0.177250979630927,1.17738940529964
0.4,0.5,3.70809924354783,49,0.526666666666667,0.207777777777778,0.744512423194581,0.203251626270691,0.344512423194581,0.344512423194581,1.16078256860317
0.4,0.5,3.70809924354783,50,0.507777777777778,0.192222222222222,0.585308702752173,0.197461276698627,0.185308702752173,0.185308702752173,0.921812366196961
0.4,0.25,1.85404962177392,1,0.56,0.00444444444444444,0.76453549120881,0.145310092269277,0.364535491208809,0.364535491208809,1.14693652580839
0.4,0.25,1.85404962177392,2,0.527777777777778,0.00333333333333333,0.182440699060294,0.146850563598338,-0.217559300939706,0.217559300939706,1.05438212217987
0.4,0.25,1.85404962177392,3,0.505555555555556,0.00555555555555556,0.0470718606143616,0.154413434491206,-0.352928139385638,0.352928139385638,1.13958318784092
0.4,0.25,1.85404962177392,4,0.504444444444444,0.00555555555555556,0.289608673226308,0.155864035919794,-0.110391326773692,0.110391326773692,1.00784241907305
0.4,0.25,1.85404962177392,5,0.523333333333333,0.00888888888888889,0.252304393923946,0.146324592404487,-0.147695606076054,0.147695606076054,0.924694202047777
0.4,0.25,1.85404962177392,6,0.521111111111111,0.00666666666666667,0.556398614436285,0.15609709926316,0.156398614436285,0.156398614436285,1.03155682275577
0.4,0.25,1.85404962177392,7,0.536666666666667,0.00555555555555556,0.168785338543156,0.148821129135925,-0.231214661456844,0.231214661456844,1.12505859295397
0.4,0.25,1.85404962177392,8,0.505555555555556,0.0122222222222222,0.167726949251372,0.152662798147818,-0.232273050748628,0.232273050748628,0.946456340257157
0.4,0.25,1.85404962177392,9,0.523333333333333,0.00444444444444444,0.431527492654472,0.146827384050236,0.0315274926544716,0.0315274926544716,0.836070025862269
0.4,0.25,1.85404962177392,10,0.515555555555556,0.00888888888888889,0.32389633829418,0.155068041740414,-0.0761036617058201,0.0761036617058201,1.22977144189587
0.4,0.25,1.85404962177392,11,0.523333333333333,0.00555555555555556,0.553919622685579,0.151220022174031,0.153919622685579,0.153919622685579,1.0383623157067
0.4,0.25,1.85404962177392,12,0.544444444444444,0.01,0.462010755907731,0.142225960314296,0.0620107559077308,0.0620107559077308,0.988475847597249
0.4,0.25,1.85404962177392,13,0.51,0.0133333333333333,0.441091738621609,0.153870128727753,0.0410917386216088,0.0410917386216088,1.20169983520961
0.4,0.25,1.85404962177392,14,0.554444444444444,0.0122222222222222,0.324363817630959,0.136560508098755,-0.0756361823690412,0.0756361823690412,0.906131025436988
0.4,0.25,1.85404962177392,15,0.535555555555556,0.00777777777777778,0.572693767687144,0.142917824009766,0.172693767687144,0.172693767687144,0.913331902881987
0.4,0.25,1.85404962177392,16,0.545555555555556,0.00222222222222222,0.444589180091153,0.140172286233505,0.0445891800911525,0.0445891800911525,0.977510124561072
0.4,0.25,1.85404962177392,17,0.533333333333333,0.00222222222222222,0.356851858483032,0.145513234256287,-0.0431481415169677,0.0431481415169677,1.10348255449428
0.4,0.25,1.85404962177392,18,0.546666666666667,0.00666666666666667,0.602345857127504,0.148766909978639,0.202345857127504,0.202345857127504,1.09282856137285
0.4,0.25,1.85404962177392,19,0.535555555555556,0.0111111111111111,0.357084128723464,0.142667685314129,-0.042915871276536,0.042915871276536,0.843041977968172
0.4,0.25,1.85404962177392,20,0.538888888888889,0.00111111111111111,0.443972805178204,0.146144689900087,0.0439728051782041,0.0439728051782041,1.04683611657385
0.4,0.25,1.85404962177392,21,0.528888888888889,0.00333333333333333,0.400603693436986,0.148318070070329,0.00060369343698613,0.00060369343698613,1.139041907557
0.4,0.25,1.85404962177392,22,0.525555555555556,0.01,0.253345216191755,0.153172987776398,-0.146654783808245,0.146654783808245,1.12559486399815
