"eta_true","rep","model","intercept","eta_hat","abs_bias","disease_rate"
0.4,161,"no_intercept",NA,0.644245109149525,0.244245109149525,0.538888888888889
0.4,161,"with_intercept",-0.0699560695449266,0.751726064374572,0.351726064374572,0.538888888888889
0.4,162,"no_intercept",NA,0.889164759166975,0.489164759166975,0.537777777777778
0.4,162,"with_intercept",-0.0801192627934167,1.0102044105771,0.610204410577104,0.537777777777778
0.4,163,"no_intercept",NA,0.246755632815937,0.153244367184063,0.504444444444444
0.4,163,"with_intercept",-0.761561102094002,1.42349949797737,1.02349949797737,0.504444444444444
0.4,164,"no_intercept",NA,0.16538970107786,0.23461029892214,0.494444444444444
0.4,164,"with_intercept",0.354844301299425,-0.423297459263542,0.823297459263542,0.494444444444444
0.4,165,"no_intercept",NA,-0.294916615346021,0.694916615346021,0.507777777777778
0.4,165,"with_intercept",-0.0147169893034958,-0.272281972590948,0.672281972590948,0.507777777777778
0.4,166,"no_intercept",NA,0.697438498022363,0.297438498022363,0.518888888888889
0.4,166,"with_intercept",0.0395975401890659,0.636083117905523,0.236083117905523,0.518888888888889
0.4,167,"no_intercept",NA,0.632541906834547,0.232541906834547,0.511111111111111
0.4,167,"with_intercept",-0.475964767189541,1.36615476046504,0.966154760465037,0.511111111111111
0.4,168,"no_intercept",NA,0.255381968894514,0.144618031105486,0.522222222222222
0.4,168,"with_intercept",0.0641463947756394,0.156247098909715,0.243752901090285,0.522222222222222
0.4,169,"no_intercept",NA,0.352465573906519,0.0475344260934815,0.481111111111111
0.4,169,"with_intercept",-0.684210804445003,1.44982412225175,1.04982412225175,0.481111111111111
0.4,170,"no_intercept",NA,0.447605217225897,0.0476052172258966,0.532222222222222
0.4,170,"with_intercept",-0.519761030939675,1.22451524783609,0.824515247836085,0.532222222222222
0.4,171,"no_intercept",NA,-0.0956003319472962,0.495600331947296,0.507777777777778
0.4,171,"with_intercept",0.55851790095644,-0.986829583725322,1.38682958372532,0.507777777777778
0.4,172,"no_intercept",NA,0.362582753604797,0.0374172463952029,0.507777777777778
0.4,172,"with_intercept",0.263913516792491,-0.0628108983775532,0.462810898377553,0.507777777777778
0.4,173,"no_intercept",NA,1.07566210661893,0.675662106618928,0.537777777777778
0.4,173,"with_intercept",-0.716555617800208,2.16633032719702,1.76633032719702,0.537777777777778
0.4,174,"no_intercept",NA,0.531764778264446,0.131764778264446,0.511111111111111
0.4,174,"with_intercept",0.0405423873084624,0.468433311248827,0.0684333112488273,0.511111111111111
0.4,175,"no_intercept",NA,0.440000101072956,0.0400001010729559,0.526666666666667
0.4,175,"with_intercept",0.225602678155999,0.106271448610808,0.293728551389192,0.526666666666667
0.4,176,"no_intercept",NA,0.646791160687772,0.246791160687772,0.538888888888889
0.4,176,"with_intercept",0.305386964780205,0.20300453522502,0.19699546477498,0.538888888888889
0.4,177,"no_intercept",NA,1.36864346720275,0.968643467202754,0.523333333333333
0.4,177,"with_intercept",0.574606039713415,0.475443699607383,0.0754436996073828,0.523333333333333
0.4,178,"no_intercept",NA,0.520404186114877,0.120404186114877,0.493333333333333
0.4,178,"with_intercept",-0.220697650860738,0.888987256056146,0.488987256056146,0.493333333333333
0.4,179,"no_intercept",NA,1.08233263498379,0.682332634983786,0.508888888888889
0.4,179,"with_intercept",-0.39031191664189,1.71281799757984,1.31281799757984,0.508888888888889
0.4,180,"no_intercept",NA,0.192808412178177,0.207191587821823,0.49
0.4,180,"with_intercept",-0.0383535729640043,0.254370521264817,0.145629478735183,0.49
0.4,181,"no_intercept",NA,-0.156347949058622,0.556347949058622,0.486666666666667
0.4,181,"with_intercept",0.866808811434444,-1.5108747514696,1.9108747514696,0.486666666666667
0.4,182,"no_intercept",NA,0.822642777501346,0.422642777501346,0.533333333333333
0.4,182,"with_intercept",0.266334124103024,0.421489134737693,0.0214891347376925,0.533333333333333
0.4,183,"no_intercept",NA,0.306923578972698,0.0930764210273019,0.486666666666667
0.4,183,"with_intercept",0.548794432896588,-0.589057219317533,0.989057219317533,0.486666666666667
0.4,184,"no_intercept",NA,0.266214882605642,0.133785117394358,0.486666666666667
0.4,184,"with_intercept",-1.14144528258763,2.16127985873119,1.76127985873119,0.486666666666667
0.4,185,"no_intercept",NA,0.388615361206378,0.0113846387936217,0.501111111111111
0.4,185,"with_intercept",0.0438664415192737,0.321939151432644,0.078060848567356,0.501111111111111
0.4,186,"no_intercept",NA,0.532187932214863,0.132187932214863,0.516666666666667
0.4,186,"with_intercept",0.424214447950191,-0.122162113978694,0.522162113978694,0.516666666666667
0.4,187,"no_intercept",NA,0.74312005908832,0.34312005908832,0.501111111111111
0.4,187,"with_intercept",-0.637147709340577,1.76907406324389,1.36907406324389,0.501111111111111
0.4,188,"no_intercept",NA,0.159950241684377,0.240049758315623,0.493333333333333
0.4,188,"with_intercept",-0.374401307582366,0.76336012265288,0.36336012265288,0.493333333333333
0.4,189,"no_intercept",NA,0.69662546111946,0.29662546111946,0.504444444444444
0.4,189,"with_intercept",0.0856459174565001,0.564779801415266,0.164779801415266,0.504444444444444
0.4,190,"no_intercept",NA,0.17021797264836,0.22978202735164,0.485555555555556
0.4,190,"with_intercept",0.0450795351789263,0.0987862487452455,0.301213751254754,0.485555555555556
0.4,191,"no_intercept",NA,0.275164909523646,0.124835090476354,0.534444444444444
0.4,191,"with_intercept",0.867014947412333,-1.00876880827854,1.40876880827854,0.534444444444444
0.4,192,"no_intercept",NA,0.641271435085055,0.241271435085055,0.523333333333333
0.4,192,"with_intercept",0.193543573288185,0.338089527339674,0.0619104726603256,0.523333333333333
0.4,193,"no_intercept",NA,-0.00727960729106183,0.407279607291062,0.484444444444444
0.4,193,"with_intercept",-0.506892425255282,0.825705490645066,0.425705490645066,0.484444444444444
0.4,194,"no_intercept",NA,0.374978672277527,0.0250213277224733,0.516666666666667
0.4,194,"with_intercept",0.488490111644203,-0.3619949264068,0.7619949264068,0.516666666666667
0.4,195,"no_intercept",NA,0.49498137425927,0.0949813742592697,0.51
0.4,195,"with_intercept",-0.481253821224646,1.25273259094111,0.852732590941112,0.51
0.4,196,"no_intercept",NA,0.799730040256145,0.399730040256145,0.516666666666667
0.4,196,"with_intercept",-0.0112627687078092,0.817265203779734,0.417265203779734,0.516666666666667
0.4,197,"no_intercept",NA,0.504964849478488,0.104964849478488,0.524444444444444
0.4,197,"with_intercept",-0.0592188102971175,0.595412350127467,0.195412350127466,0.524444444444444
0.4,198,"no_intercept",NA,0.388034581829665,0.0119654181703348,0.506666666666667
0.4,198,"with_intercept",-0.300905203661039,0.862697602186468,0.462697602186468,0.506666666666667
0.4,199,"no_intercept",NA,0.0668093191940813,0.333190680805919,0.528888888888889
0.4,199,"with_intercept",-0.175854647047855,0.337229053724015,0.0627709462759855,0.528888888888889
0.4,200,"no_intercept",NA,0.792563424020535,0.392563424020535,0.507777777777778
0.4,200,"with_intercept",1.02256677396946,-0.792299493945385,1.19229949394539,0.507777777777778
1.6,1,"no_intercept",NA,1.93568191265671,0.335681912656706,0.555555555555556
1.6,1,"with_intercept",-0.0424096477504616,1.99774951335388,0.397749513353878,0.555555555555556
1.6,2,"no_intercept",NA,1.28997335676771,0.310026643232288,0.577777777777778
1.6,2,"with_intercept",-0.531515005224903,2.07870090516519,0.478700905165194,0.577777777777778
1.6,3,"no_intercept",NA,1.59400284766778,0.00599715233221665,0.542222222222222
1.6,3,"with_intercept",-0.0530993826130523,1.67495301225249,0.0749530122524873,0.542222222222222
1.6,4,"no_intercept",NA,2.16214772674386,0.562147726743861,0.561111111111111
1.6,4,"with_intercept",-0.198435615953027,2.46326638299014,0.863266382990143,0.561111111111111
1.6,5,"no_intercept",NA,1.41376615927515,0.186233840724851,0.528888888888889
1.6,5,"with_intercept",-0.184978552065523,1.70309710491405,0.103097104914049,0.528888888888889
1.6,6,"no_intercept",NA,1.75158260807313,0.151582608073129,0.571111111111111
1.6,6,"with_intercept",0.167922158015297,1.51015099834527,0.0898490016547302,0.571111111111111
1.6,7,"no_intercept",NA,1.74027899959102,0.140278999591016,0.545555555555556
1.6,7,"with_intercept",0.0634797490049561,1.6424126178484,0.0424126178483992,0.545555555555556
1.6,8,"no_intercept",NA,2.0356161042024,0.435616104202396,0.557777777777778
1.6,8,"with_intercept",0.0952690489961909,1.89269552218005,0.29269552218005,0.557777777777778
1.6,9,"no_intercept",NA,1.45146826674442,0.148531733255578,0.564444444444444
1.6,9,"with_intercept",0.715581649037325,0.387261816700415,1.21273818329958,0.564444444444444
1.6,10,"no_intercept",NA,1.84645604902625,0.246456049026246,0.557777777777778
1.6,10,"with_intercept",-0.378764292904427,2.42756428501269,0.827564285012694,0.557777777777778
1.6,11,"no_intercept",NA,1.5365045432554,0.0634954567445969,0.584444444444444
1.6,11,"with_intercept",-0.256840356249569,1.91558473071495,0.315584730714953,0.584444444444444
1.6,12,"no_intercept",NA,1.93472240313204,0.334722403132041,0.552222222222222
1.6,12,"with_intercept",-0.718612711102837,3.02883381483824,1.42883381483824,0.552222222222222
1.6,13,"no_intercept",NA,1.61571545352049,0.0157154535204871,0.542222222222222
1.6,13,"with_intercept",0.00749979965885487,1.60424229697677,0.00424229697676903,0.542222222222222
1.6,14,"no_intercept",NA,1.55108030726502,0.0489196927349829,0.554444444444444
1.6,14,"with_intercept",-0.316878181855273,2.03186939245672,0.431869392456715,0.554444444444444
1.6,15,"no_intercept",NA,1.63025054828933,0.0302505482893283,0.554444444444444
1.6,15,"with_intercept",0.488916465343765,0.900541743322339,0.699458256677661,0.554444444444444
1.6,16,"no_intercept",NA,1.99609897330048,0.396098973300484,0.563333333333333
1.6,16,"with_intercept",0.388044859214283,1.45508715043269,0.144912849567313,0.563333333333333
1.6,17,"no_intercept",NA,1.93353960330976,0.333539603309759,0.575555555555556
1.6,17,"with_intercept",-0.0928974254041221,2.06606298799996,0.466062987999963,0.575555555555556
1.6,18,"no_intercept",NA,1.8208311127399,0.220831112739905,0.542222222222222
1.6,18,"with_intercept",-0.154872591557969,2.0557699937262,0.455769993726198,0.542222222222222
1.6,19,"no_intercept",NA,2.21635690390893,0.616356903908934,0.555555555555556
1.6,19,"with_intercept",-0.34849293561571,2.77011328512127,1.17011328512127,0.555555555555556
1.6,20,"no_intercept",NA,1.89642940581927,0.296429405819266,0.535555555555556
1.6,20,"with_intercept",-0.101684238478754,2.04939750910838,0.44939750910838,0.535555555555556
1.6,21,"no_intercept",NA,1.66028939712636,0.0602893971263629,0.517777777777778
1.6,21,"with_intercept",-0.297102779888208,2.13227956889917,0.532279568899175,0.517777777777778
1.6,22,"no_intercept",NA,1.66682282370302,0.0668228237030202,0.548888888888889
1.6,22,"with_intercept",0.356276408763669,1.1245777287507,0.4754222712493,0.548888888888889
1.6,23,"no_intercept",NA,2.22809960129483,0.628099601294832,0.533333333333333
1.6,23,"with_intercept",0.162202698640033,1.99289756284519,0.39289756284519,0.533333333333333
1.6,24,"no_intercept",NA,1.66326083369755,0.0632608336975451,0.553333333333333
1.6,24,"with_intercept",0.177873313767752,1.39494722550808,0.205052774491923,0.553333333333333
1.6,25,"no_intercept",NA,2.05969672460196,0.45969672460196,0.555555555555556
1.6,25,"with_intercept",0.0572548814704371,1.97341156467177,0.373411564671772,0.555555555555556
1.6,26,"no_intercept",NA,1.75164580477267,0.151645804772674,0.541111111111111
1.6,26,"with_intercept",-0.00835261369252072,1.76423708922514,0.164237089225137,0.541111111111111
1.6,27,"no_intercept",NA,2.01110132404031,0.411101324040312,0.542222222222222
1.6,27,"with_intercept",-0.0757284198512996,2.12446396721708,0.524463967217085,0.542222222222222
1.6,28,"no_intercept",NA,1.82582982631709,0.225829826317089,0.54
1.6,28,"with_intercept",0.536587905412012,1.03897290005955,0.561027099940449,0.54
1.6,29,"no_intercept",NA,1.80636124457423,0.20636124457423,0.512222222222222
1.6,29,"with_intercept",-0.680161467505309,2.86527739401513,1.26527739401513,0.512222222222222
1.6,30,"no_intercept",NA,1.11599722824398,0.484002771756021,0.534444444444444
1.6,30,"with_intercept",1.09896599688081,-0.517015821058174,2.11701582105817,0.534444444444444
1.6,31,"no_intercept",NA,1.92306813889464,0.323068138894636,0.533333333333333
1.6,31,"with_intercept",0.0191711205743684,1.89459155164686,0.294591551646857,0.533333333333333
1.6,32,"no_intercept",NA,1.86187238901818,0.261872389018183,0.548888888888889
1.6,32,"with_intercept",0.241814877429071,1.49047878275518,0.109521217244817,0.548888888888889
1.6,33,"no_intercept",NA,1.67693712048894,0.0769371204889409,0.551111111111111
1.6,33,"with_intercept",0.713879166045149,0.643703357834901,0.956296642165099,0.551111111111111
1.6,34,"no_intercept",NA,1.85258599460488,0.252585994604882,0.521111111111111
1.6,34,"with_intercept",-0.519614964128389,2.68501399843182,1.08501399843182,0.521111111111111
1.6,35,"no_intercept",NA,1.51839428423696,0.0816057157630403,0.536666666666667
1.6,35,"with_intercept",-0.38437068039775,2.10942290907891,0.509422909078914,0.536666666666667
1.6,36,"no_intercept",NA,2.07693292966455,0.476932929664552,0.576666666666667
1.6,36,"with_intercept",0.337743307138334,1.57801054619463,0.0219894538053651,0.576666666666667
1.6,37,"no_intercept",NA,1.99123374584361,0.391233745843606,0.591111111111111
1.6,37,"with_intercept",-0.460892477103654,2.67089677616801,1.07089677616801,0.591111111111111
1.6,38,"no_intercept",NA,1.91091176942642,0.310911769426417,0.542222222222222
1.6,38,"with_intercept",0.363718090041934,1.3766543769223,0.223345623077705,0.542222222222222
1.6,39,"no_intercept",NA,2.35647991521537,0.756479915215373,0.547777777777778
1.6,39,"with_intercept",-0.343762307705726,2.87528561255179,1.27528561255179,0.547777777777778
1.6,40,"no_intercept",NA,1.05692403089999,0.543075969100011,0.536666666666667
1.6,40,"with_intercept",0.127206860941215,0.865269019713576,0.734730980286424,0.536666666666667
1.6,41,"no_intercept",NA,2.10692295133743,0.506922951337431,0.567777777777778
1.6,41,"with_intercept",-0.489345399104591,2.84355606409342,1.24355606409342,0.567777777777778
1.6,42,"no_intercept",NA,1.11318692530403,0.486813074695967,0.562222222222222
1.6,42,"with_intercept",-0.334967567252223,1.61729664113418,0.0172966411341822,0.562222222222222
1.6,43,"no_intercept",NA,1.78094136547432,0.180941365474315,0.543333333333333
1.6,43,"with_intercept",0.207332858932833,1.4689317558205,0.131068244179495,0.543333333333333
1.6,44,"no_intercept",NA,1.44260658014558,0.15739341985442,0.561111111111111
1.6,44,"with_intercept",-0.461870808544333,2.109298770092,0.509298770092005,0.561111111111111
1.6,45,"no_intercept",NA,1.94953398641506,0.349533986415057,0.548888888888889
1.6,45,"with_intercept",-0.111113510928573,2.1208891722609,0.520889172260905,0.548888888888889
1.6,46,"no_intercept",NA,2.01954798871517,0.419547988715171,0.52
1.6,46,"with_intercept",-0.47988803761875,2.7606629490834,1.1606629490834,0.52
1.6,47,"no_intercept",NA,2.07797617471183,0.477976174711833,0.552222222222222
1.6,47,"with_intercept",-0.897351231467604,3.45426309259416,1.85426309259416,0.552222222222222
1.6,48,"no_intercept",NA,1.55483276610839,0.04516723389161,0.545555555555556
1.6,48,"with_intercept",0.000969551379213128,1.55335069442659,0.0466493055734143,0.545555555555556
1.6,49,"no_intercept",NA,1.57933208746828,0.0206679125317204,0.557777777777778
1.6,49,"with_intercept",0.786858067040802,0.450751425884465,1.14924857411553,0.557777777777778
1.6,50,"no_intercept",NA,2.21440837362138,0.614408373621382,0.554444444444444
1.6,50,"with_intercept",-0.478692537735106,2.95423959298432,1.35423959298432,0.554444444444444
1.6,51,"no_intercept",NA,1.49033567423994,0.109664325760058,0.54
1.6,51,"with_intercept",0.193041750835431,1.20044060219658,0.399559397803419,0.54
1.6,52,"no_intercept",NA,1.8205413063348,0.220541306334798,0.541111111111111
1.6,52,"with_intercept",0.734249065983729,0.736616655259471,0.863383344740529,0.541111111111111
1.6,53,"no_intercept",NA,1.82609534707479,0.226095347074787,0.54
1.6,53,"with_intercept",-0.31965183507314,2.31246608263414,0.712466082634137,0.54
1.6,54,"no_intercept",NA,1.68826002738796,0.088260027387957,0.548888888888889
1.6,54,"with_intercept",-0.715994409693621,2.78324384547759,1.18324384547759,0.548888888888889
1.6,55,"no_intercept",NA,0.837774408467257,0.762225591532743,0.523333333333333
1.6,55,"with_intercept",0.1710844516021,0.572466944051517,1.02753305594848,0.523333333333333
1.6,56,"no_intercept",NA,1.73831254074325,0.138312540743249,0.528888888888889
1.6,56,"with_intercept",-0.0570373324865065,1.82799890981863,0.227998909818627,0.528888888888889
1.6,57,"no_intercept",NA,1.63599290047059,0.0359929004705919,0.56
1.6,57,"with_intercept",0.455303023953575,0.944392393531136,0.655607606468864,0.56
1.6,58,"no_intercept",NA,1.78290236758024,0.182902367580236,0.541111111111111
1.6,58,"with_intercept",0.240947435618431,1.43720095347222,0.162799046527782,0.541111111111111
1.6,59,"no_intercept",NA,1.86570877564117,0.265708775641171,0.543333333333333
1.6,59,"with_intercept",0.348356161865816,1.37247357100774,0.227526428992264,0.543333333333333
1.6,60,"no_intercept",NA,1.60029997169418,0.00029997169417717,0.564444444444444
1.6,60,"with_intercept",-0.133550231135559,1.79898695079915,0.198986950799147,0.564444444444444
1.6,61,"no_intercept",NA,1.86677456234942,0.266774562349418,0.564444444444444
1.6,61,"with_intercept",-0.192183692890268,2.15653862259408,0.556538622594076,0.564444444444444
1.6,62,"no_intercept",NA,1.95307696916963,0.353076969169626,0.526666666666667
1.6,62,"with_intercept",-0.06426500823328,2.05204412045801,0.452044120458007,0.526666666666667
1.6,63,"no_intercept",NA,1.4938838497758,0.106116150224202,0.554444444444444
1.6,63,"with_intercept",0.865719908469429,0.184713228523938,1.41528677147606,0.554444444444444
1.6,64,"no_intercept",NA,1.64489412624303,0.0448941262430314,0.544444444444444
1.6,64,"with_intercept",-0.202300494713643,1.95436919718415,0.354369197184152,0.544444444444444
1.6,65,"no_intercept",NA,1.80804197930884,0.208041979308843,0.523333333333333
1.6,65,"with_intercept",0.1474292820476,1.58073030294687,0.019269697053133,0.523333333333333
1.6,66,"no_intercept",NA,1.55180843641491,0.0481915635850885,0.508888888888889
1.6,66,"with_intercept",0.324498952484836,1.06646541065839,0.53353458934161,0.508888888888889
1.6,67,"no_intercept",NA,1.58635543690724,0.0136445630927557,0.537777777777778
1.6,67,"with_intercept",-0.0557161549304228,1.67173517064007,0.0717351706400657,0.537777777777778
1.6,68,"no_intercept",NA,1.89865233313847,0.298652333138473,0.536666666666667
1.6,68,"with_intercept",-0.159658616468185,2.14675404508401,0.546754045084008,0.536666666666667
1.6,69,"no_intercept",NA,1.70254686252443,0.102546862524433,0.53
1.6,69,"with_intercept",-0.370777206073251,2.28509470754232,0.685094707542324,0.53
1.6,70,"no_intercept",NA,1.68980383698363,0.0898038369836307,0.561111111111111
1.6,70,"with_intercept",-0.131305181759672,1.88490049580487,0.284900495804873,0.561111111111111
1.6,71,"no_intercept",NA,1.73785382916905,0.137853829169045,0.536666666666667
1.6,71,"with_intercept",0.258868839648368,1.347857317873,0.252142682126995,0.536666666666667
1.6,72,"no_intercept",NA,1.93415077988632,0.334150779886323,0.553333333333333
1.6,72,"with_intercept",-0.184580276200665,2.20515174409305,0.605151744093053,0.553333333333333
1.6,73,"no_intercept",NA,2.07587983378389,0.475879833783889,0.575555555555556
1.6,73,"with_intercept",0.689618601309559,1.10266846274419,0.49733153725581,0.575555555555556
1.6,74,"no_intercept",NA,1.45873965615586,0.14126034384414,0.525555555555556
1.6,74,"with_intercept",-0.538969124101498,2.28769794966046,0.687697949660457,0.525555555555556
1.6,75,"no_intercept",NA,2.154094039854,0.554094039854002,0.55
1.6,75,"with_intercept",0.704491627313539,1.12483123003493,0.475168769965073,0.55
1.6,76,"no_intercept",NA,1.7712148594191,0.171214859419102,0.553333333333333
1.6,76,"with_intercept",0.434095909027327,1.12229177068802,0.477708229311977,0.553333333333333
1.6,77,"no_intercept",NA,2.10475620922566,0.504756209225659,0.545555555555556
1.6,77,"with_intercept",0.306223123394533,1.64415752400175,0.0441575240017504,0.545555555555556
1.6,78,"no_intercept",NA,2.15072488198935,0.550724881989352,0.555555555555556
1.6,78,"with_intercept",-0.0797346247111626,2.27204682206824,0.672046822068237,0.555555555555556
1.6,79,"no_intercept",NA,1.9454331708079,0.345433170807901,0.551111111111111
1.6,79,"with_intercept",0.121719136601612,1.75880118114588,0.158801181145878,0.551111111111111
1.6,80,"no_intercept",NA,1.7202122676003,0.120212267600296,0.533333333333333
1.6,80,"with_intercept",-0.426080056706064,2.3975862992997,0.797586299299705,0.533333333333333
1.6,81,"no_intercept",NA,2.37350681455842,0.773506814558422,0.531111111111111
1.6,81,"with_intercept",0.0752212131150344,2.26442192390051,0.664421923900515,0.531111111111111
1.6,82,"no_intercept",NA,2.08928234217054,0.489282342170542,0.554444444444444
1.6,82,"with_intercept",-0.024650309963315,2.12588093216537,0.525880932165366,0.554444444444444
1.6,83,"no_intercept",NA,1.23229836909893,0.36770163090107,0.532222222222222
1.6,83,"with_intercept",-0.117636945831499,1.40689957253644,0.193100427463557,0.532222222222222
1.6,84,"no_intercept",NA,1.69080650781923,0.0908065078192324,0.521111111111111
1.6,84,"with_intercept",0.327269998017858,1.17983443020063,0.420165569799374,0.521111111111111
1.6,85,"no_intercept",NA,1.58046258049119,0.0195374195088065,0.576666666666667
1.6,85,"with_intercept",0.390273917222375,1.03386356562671,0.566136434373288,0.576666666666667
1.6,86,"no_intercept",NA,1.57005861632521,0.029941383674789,0.547777777777778
1.6,86,"with_intercept",0.328406198375148,1.09183501253736,0.508164987462638,0.547777777777778
1.6,87,"no_intercept",NA,1.4821068851316,0.117893114868397,0.522222222222222
1.6,87,"with_intercept",-0.0574669913498461,1.57140909192179,0.0285909080782056,0.522222222222222
1.6,88,"no_intercept",NA,1.48662693576946,0.113373064230538,0.548888888888889
1.6,88,"with_intercept",0.671047163793652,0.521131815643121,1.07886818435688,0.548888888888889
1.6,89,"no_intercept",NA,1.84582661695789,0.245826616957885,0.585555555555556
1.6,89,"with_intercept",0.310005598944924,1.39964896144134,0.200351038558661,0.585555555555556
1.6,90,"no_intercept",NA,1.69915261287627,0.0991526128762679,0.553333333333333
1.6,90,"with_intercept",-0.0153974679004805,1.72180260598002,0.121802605980021,0.553333333333333
1.6,91,"no_intercept",NA,1.77069232343048,0.170692323430479,0.532222222222222
1.6,91,"with_intercept",-0.441462438906569,2.44344167339042,0.843441673390417,0.532222222222222
1.6,92,"no_intercept",NA,1.47391197254634,0.126088027453658,0.547777777777778
1.6,92,"with_intercept",0.388021106520682,0.901148895480696,0.698851104519304,0.547777777777778
1.6,93,"no_intercept",NA,2.07511419084728,0.475114190847284,0.554444444444444
1.6,93,"with_intercept",-0.402636988741758,2.67241084949053,1.07241084949053,0.554444444444444
1.6,94,"no_intercept",NA,1.9810028130802,0.3810028130802,0.555555555555556
1.6,94,"with_intercept",0.231398166487934,1.63613952486349,0.036139524863493,0.555555555555556
1.6,95,"no_intercept",NA,2.42792284124358,0.82792284124358,0.547777777777778
1.6,95,"with_intercept",-0.219462437557515,2.76567412977898,1.16567412977898,0.547777777777778
1.6,96,"no_intercept",NA,1.72337668672884,0.12337668672884,0.555555555555556
1.6,96,"with_intercept",0.321629255873036,1.25707377437854,0.34292622562146,0.555555555555556
1.6,97,"no_intercept",NA,1.28518654308493,0.314813456915071,0.551111111111111
1.6,97,"with_intercept",0.521529149477107,0.518754758229379,1.08124524177062,0.551111111111111
1.6,98,"no_intercept",NA,2.06296429001307,0.462964290013075,0.537777777777778
1.6,98,"with_intercept",0.0565772925974052,1.97484937488388,0.374849374883878,0.537777777777778
1.6,99,"no_intercept",NA,1.75732073297333,0.157320732973333,0.54
1.6,99,"with_intercept",1.21025370407962,0.0434512222614172,1.55654877773858,0.54
1.6,100,"no_intercept",NA,1.58462599369669,0.0153740063033139,0.532222222222222
1.6,100,"with_intercept",0.14738301302192,1.35470634257271,0.245293657427293,0.532222222222222
1.6,101,"no_intercept",NA,2.09502619081899,0.49502619081899,0.563333333333333
1.6,101,"with_intercept",0.263694440167449,1.70025763532131,0.100257635321313,0.563333333333333
1.6,102,"no_intercept",NA,2.6457904854914,1.0457904854914,0.555555555555556
1.6,102,"with_intercept",-0.381893158499294,3.22372336770281,1.62372336770281,0.555555555555556
1.6,103,"no_intercept",NA,1.28346336992256,0.316536630077437,0.507777777777778
1.6,103,"with_intercept",-0.333971331348443,1.81326926482963,0.213269264829635,0.507777777777778
1.6,104,"no_intercept",NA,1.97021379539719,0.370213795397188,0.583333333333333
1.6,104,"with_intercept",-0.542802220012037,2.78911599300045,1.18911599300045,0.583333333333333
1.6,105,"no_intercept",NA,1.74687079261564,0.146870792615643,0.518888888888889
1.6,105,"with_intercept",-0.252412853650786,2.14283720049903,0.542837200499031,0.518888888888889
1.6,106,"no_intercept",NA,2.15172082357142,0.551720823571422,0.55
1.6,106,"with_intercept",0.0446401741686168,2.08666522494145,0.48666522494145,0.55
1.6,107,"no_intercept",NA,2.12886228323314,0.528862283233142,0.536666666666667
1.6,107,"with_intercept",-0.0900458240090181,2.26524186139425,0.665241861394246,0.536666666666667
1.6,108,"no_intercept",NA,1.37773097244703,0.222269027552974,0.526666666666667
1.6,108,"with_intercept",-0.289137297525035,1.82133774288998,0.221337742889984,0.526666666666667
1.6,109,"no_intercept",NA,1.91268373355043,0.312683733550427,0.555555555555556
1.6,109,"with_intercept",-0.285726633659532,2.33155376816874,0.731553768168741,0.555555555555556
1.6,110,"no_intercept",NA,1.67293929325715,0.0729392932571544,0.567777777777778
1.6,110,"with_intercept",-0.350940574724787,2.21976529329558,0.619765293295581,0.567777777777778
1.6,111,"no_intercept",NA,2.24953441328651,0.649534413286511,0.591111111111111
1.6,111,"with_intercept",0.0937983085208554,2.11938175804745,0.519381758047446,0.591111111111111
1.6,112,"no_intercept",NA,1.85680986105653,0.256809861056527,0.546666666666667
1.6,112,"with_intercept",-0.199763877404735,2.16269932887448,0.56269932887448,0.546666666666667
1.6,113,"no_intercept",NA,1.61161241025571,0.0116124102557145,0.556666666666667
1.6,113,"with_intercept",-0.0699997222371503,1.71675743856826,0.116757438568255,0.556666666666667
1.6,114,"no_intercept",NA,1.63540751364674,0.0354075136467449,0.538888888888889
1.6,114,"with_intercept",0.038209890837817,1.57686214503888,0.0231378549611176,0.538888888888889
1.6,115,"no_intercept",NA,1.7776275127277,0.177627512727697,0.575555555555556
1.6,115,"with_intercept",0.627177376197384,0.889240071172346,0.710759928827654,0.575555555555556
1.6,116,"no_intercept",NA,1.67362063507081,0.0736206350708093,0.543333333333333
1.6,116,"with_intercept",0.43465798893003,1.01499968396809,0.585000316031906,0.543333333333333
1.6,117,"no_intercept",NA,1.6431338459823,0.0431338459822959,0.544444444444444
1.6,117,"with_intercept",0.355634862157897,1.11706531100358,0.482934688996425,0.544444444444444
1.6,118,"no_intercept",NA,2.05727401007992,0.457274010079921,0.575555555555556
1.6,118,"with_intercept",-0.445971041002524,2.69953642539231,1.09953642539231,0.575555555555556
1.6,119,"no_intercept",NA,2.02290078914123,0.42290078914123,0.535555555555556
1.6,119,"with_intercept",0.244110485831471,1.67575058224171,0.0757505822417135,0.535555555555556
1.6,120,"no_intercept",NA,1.37042055923674,0.229579440763257,0.563333333333333
1.6,120,"with_intercept",0.523141033930706,0.590135657723485,1.00986434227652,0.563333333333333
1.6,121,"no_intercept",NA,2.27992070579706,0.679920705797063,0.546666666666667
1.6,121,"with_intercept",-0.226168653815832,2.61135734656508,1.01135734656508,0.546666666666667
1.6,122,"no_intercept",NA,1.21942053022754,0.380579469772455,0.522222222222222
1.6,122,"with_intercept",0.127885157751986,1.0192387318286,0.580761268171401,0.522222222222222
1.6,123,"no_intercept",NA,1.75180450276705,0.151804502767045,0.566666666666667
1.6,123,"with_intercept",-0.137570979053272,1.9679643249977,0.367964324997696,0.566666666666667
